episode,time,delta_s,delta_v_s,v_s,acc,delta_d,difficulty,,
57,14,5.8754897,0.048831858,8.408739,-0.49722642,0.2882352,0.8,,
57,14.1,5.878751,-0.005617483,8.362544,-0.46195063,0.17032818,0.8,,
57,14.2,5.8703313,-0.163471,8.345067,-0.17477095,0.06144338,0.8,,
57,14.3,5.844158,-0.30832705,8.377213,0.32145438,-0.03672732,0.8,,
57,14.4,5.807917,-0.402044,8.444998,0.67785203,-0.122175984,0.8,,
57,14.5,5.7623544,-0.4747701,8.489694,0.44695753,-0.1925101,0.8,,
57,14.6,5.7129407,-0.48733354,8.471182,-0.18511951,-0.24642669,0.8,,
57,14.7,5.663458,-0.5022673,8.44972,-0.21460716,-0.28331226,0.8,,
57,14.8,5.6037736,-0.79216695,8.454136,0.044153396,-0.30341187,0.8,,
57,14.9,5.4965453,-1.2710645,8.4492445,-0.048915606,-0.30767316,0.8,,
57,15,5.3541446,-1.5076417,8.526045,0.76800245,-0.2987983,0.8,,
57,15.1,5.2049527,-1.4333215,8.599169,0.7312384,-0.27866775,0.8,,
57,15.2,5.081932,-1.0318712,8.499188,-0.99980557,-0.24782392,0.8,,
58,0,-0.00287634,-0.28858015,0.29300937,2.9301,-3.5990007,0.8,,
58,0.1,-0.08631786,-1.0966303,1.0968113,8.038342,-3.5970826,0.8,,
58,0.2,-0.21053182,-1.3135155,1.3139193,2.171475,-3.5952647,0.8,,
58,0.3,-0.34796542,-1.4132197,1.4134783,0.99582684,-3.5935998,0.8,,
58,0.4,-0.49891272,-1.6082107,1.6083581,1.9489027,-3.5918462,0.8,,
58,0.5,-0.67754525,-1.9362311,1.9363133,3.279403,-3.5898945,0.8,,
58,0.6,-0.8905332,-2.2733634,2.273409,3.3702033,-3.5879972,0.8,,
58,0.7,-1.1351542,-2.5845907,2.5846162,3.1106253,-3.586335,0.8,,
58,0.8,-1.4117594,-2.9187067,2.9187205,3.3391118,-3.5849102,0.8,,
58,0.9,-1.7225536,-3.2593312,3.2593393,3.4041743,-3.5837538,0.8,,
58,1,-2.0642796,-3.5232804,3.5232859,2.638013,-3.5828135,0.8,,
58,1.1,-2.4257312,-3.691888,3.6918912,1.6855102,-3.5820646,0.8,,
58,1.2,-2.8061576,-3.914393,3.9143946,2.2248614,-3.5816784,0.8,,
58,1.3,-3.2126915,-4.182873,4.1828737,2.684707,-3.5816169,0.8,,
58,1.4,-3.6432571,-4.396235,4.396236,2.133588,-3.5818224,0.8,,
58,1.5,-4.0933666,-4.5945697,4.59457,1.9833155,-3.5822408,0.8,,
58,1.6,-4.564058,-4.785715,4.785715,1.9114211,-3.5827625,0.8,,
58,1.7,-5.048318,-4.8707576,4.8707576,0.8504106,-3.5832334,0.8,,
58,1.8,-5.5370283,-4.911202,4.911202,0.4044418,-3.5835752,0.8,,
58,1.9,-6.036974,-5.095357,5.095357,1.8415456,-3.58372,0.8,,
58,2,-6.560539,-5.3317404,5.3317404,2.363832,-3.5835943,0.8,,
58,2.1,-7.098205,-5.3817496,5.3817496,0.50008804,-3.5831904,0.8,,
58,2.2,-7.633159,-5.328666,5.3286667,-0.53082347,-3.5824904,0.8,,
58,2.3,-8.167784,-5.3817487,5.3817487,0.5308411,-3.5814676,0.8,,
58,2.4,-8.655852,-4.189776,5.4647555,0.8301072,-3.58012,0.8,,
58,2.5,-8.980038,-2.6117775,5.409079,-0.55671585,-3.5789,0.8,,
58,2.6,-9.170716,-1.2805223,5.289049,-1.2002445,-3.5790448,0.8,,
58,2.7,-9.2571335,-0.3233109,5.3060737,0.17030855,-3.5817654,0.8,,
58,2.8,-9.270476,0.37901458,5.407889,1.018218,-3.5874224,0.8,,
58,2.9,-9.222583,0.94263625,5.5187726,1.1088976,-3.5952337,0.8,,
58,3,-9.120833,1.3642056,5.679667,1.6090025,-3.6031787,0.8,,
58,3.1,-8.977291,1.6312437,5.929571,2.4990876,-3.6099737,0.8,,
58,3.2,-8.800692,1.8502992,6.180308,2.5074012,-3.615562,0.8,,
58,3.3,-8.600528,2.0894635,6.374695,1.9438764,-3.6200368,0.8,,
58,3.4,-8.381631,2.2476392,6.581302,2.066063,-3.6231706,0.8,,
58,3.5,-8.15454,2.2990646,6.8214426,2.4013736,-3.624698,0.8,,
58,3.6,-7.9244356,2.3084116,7.0444818,2.2303486,-3.62462,0.8,,
58,3.7,-7.694123,2.2874196,7.2502913,2.0580328,-3.623083,0.8,,
58,3.8,-7.468846,2.2138205,7.4706287,2.2033083,-3.6201797,0.8,,
58,3.9,-7.255086,2.0592,7.6654935,1.9485754,-3.6160347,0.8,,
58,4,-7.0582905,1.8903971,7.817403,1.5190202,-3.6108391,0.8,,
58,4.1,-6.88162,1.6528484,8.03809,2.2068057,-3.6047323,0.8,,
58,4.2,-6.731199,1.4018117,8.272308,2.3421242,-3.5979013,0.8,,
58,4.3,-6.5987372,1.2733127,8.384028,1.117143,-3.590565,0.8,,
58,4.4,-6.467379,1.4796854,8.471264,0.8723002,-3.5828195,0.8,,
58,4.5,-6.295282,1.8877422,8.631622,1.6035432,-3.5744686,0.8,,
58,4.6,-6.0898013,2.1815622,8.862603,2.309776,-3.5655491,0.8,,
58,4.7,-5.8562765,2.4711545,9.064921,2.0231526,-3.5562224,0.8,,
58,4.8,-5.591379,2.7830384,9.219654,1.5473065,-3.5466526,0.8,,
58,4.9,-5.2994404,3.0174298,9.431983,2.1232703,-3.5370083,0.8,,
58,5,-4.986782,3.2263112,9.65373,2.21746,-3.527498,0.8,,
58,5.1,-4.64797,3.5431564,9.754115,1.003841,-3.518368,0.8,,
58,5.2,-4.271585,3.9395607,9.763471,0.09354605,-3.509833,0.8,,
58,5.3,-3.8615909,4.2049794,9.878363,1.1489114,-3.5021033,0.8,,
58,5.4,-3.4335525,4.3256598,10.09233,2.1396704,-3.4953659,0.8,,
58,5.5,-2.997332,4.4005294,10.311458,2.1912673,-3.4898221,0.8,,
58,5.6,-2.550484,4.5361853,10.433936,1.2247871,-3.4856167,0.8,,
58,5.7,-2.0882118,4.6811333,10.515662,0.81725794,-3.4828305,0.8,,
58,5.8,-1.6178697,4.704594,10.691228,1.7556581,-3.4815135,0.8,,
58,5.9,-1.1513699,4.5971446,10.908425,2.171976,-3.4816084,0.8,,
58,6,-0.70387346,4.3877106,11.088677,1.8025155,-3.4830453,0.8,,
58,6.1,-0.2752247,4.199725,11.247302,1.5862501,-3.485674,0.8,,
58,6.2,0.13193841,3.9605107,11.457241,2.0993936,-3.4891982,0.8,,
58,6.3,0.51423496,3.7257764,11.662211,2.0497015,-3.4933715,0.8,,
58,6.4,0.8810065,3.7081003,11.775894,1.1368253,-3.4982557,0.8,,
58,6.5,1.2704532,4.0409904,11.854571,0.7867733,-3.5032775,0.8,,
58,6.6,1.6916357,4.3392015,11.955885,1.0131363,-3.508673,0.8,,
58,6.7,2.1404688,4.618568,12.066265,1.103799,-3.5139112,0.8,,
58,6.8,2.6191819,4.9165277,12.149866,0.8360173,-3.51886,0.8,,
58,6.9,3.1238909,5.1384687,12.30227,1.524032,-3.5232627,0.8,,
58,7,3.6470542,5.302164,12.506177,2.0390747,-3.5269523,0.8,,
58,7.1,4.184559,5.4150662,12.691706,1.8552828,-3.5297077,0.8,,
58,7.2,4.7186723,5.232803,12.8443165,1.5261118,-3.5312514,0.8,,
58,7.3,5.2160563,4.736167,13.03559,1.9127399,-3.5315425,0.8,,
58,7.4,5.6541376,4.087471,13.22795,1.9235903,-3.5305867,0.8,,
58,7.5,6.025504,3.3959756,13.380643,1.5269291,-3.5285087,0.8,,
58,7.6,6.3248363,2.6700737,13.525341,1.4469765,-3.525466,0.8,,
58,7.7,6.5512037,1.9143026,13.643559,1.1821885,-3.499532,0.8,,
58,7.8,6.698701,1.0982665,13.740245,0.9668523,-3.4145257,0.8,,
58,7.9,6.7658496,0.33297655,13.791554,0.5130971,-3.2494783,0.8,,
58,8,6.784356,-0.006266399,13.7976265,0.060710628,-2.9884636,0.8,,
58,8.1,6.772549,-0.3188492,13.749434,-0.48192018,-2.630069,0.8,,
58,8.2,6.733506,-0.55675846,13.648009,-1.0142523,-2.1848748,0.8,,
58,8.3,6.675072,-0.7085141,13.530157,-1.178521,-1.6709361,0.8,,
58,8.4,6.6028275,-0.7793825,13.433023,-0.97133744,-1.1136061,0.8,,
58,8.5,6.514518,-0.93284655,13.307344,-1.2567921,-0.5491529,0.8,,
58,8.6,6.4132433,-0.9940043,13.168011,-1.393338,-0.009342637,0.8,,
58,8.7,6.3103933,-0.9832875,12.971758,-1.9625281,0.48816288,0.8,,
58,8.8,6.2144303,-0.8742556,12.705298,-2.6645575,0.9305317,0.8,,
58,8.9,6.1307936,-0.73867524,12.420859,-2.8443987,1.3046283,0.8,,
58,9,6.053722,-0.7122813,12.217259,-2.0359836,1.5982087,0.8,,
58,9.1,5.9787455,-0.6884585,12.006906,-2.1034749,1.8094603,0.8,,
58,9.2,5.9169,-0.48154455,11.756969,-2.4992712,1.9455128,0.8,,
58,9.3,5.8865905,-0.15632704,11.506574,-2.5039227,2.0134387,0.8,,
58,9.4,5.878084,-0.052181587,11.330387,-1.7619082,2.0176299,0.8,,
58,9.5,5.878088,0.06451143,11.200238,-1.3015486,1.9641744,0.8,,
58,9.6,5.9027343,0.41224408,10.9972925,-2.0295281,1.8609382,0.8,,
58,9.7,5.9727325,0.9206511,10.716325,-2.809748,1.7132875,0.8,,
58,9.8,6.0919666,1.3742183,10.532737,-1.8359405,1.5253581,0.8,,
58,9.9,6.249516,1.7046288,10.505559,-0.2718271,1.3028737,0.8,,
58,10,6.420218,1.68892,10.470515,-0.35048705,1.0547159,0.8,,
58,10.1,6.5928416,1.7393507,10.296521,-1.7399731,0.77947915,0.8,,
58,10.2,6.771653,1.7795854,10.130341,-1.6618261,0.47364205,0.8,,
58,10.3,6.950135,1.726212,10.134323,0.03980991,0.15000893,0.8,,
58,10.4,7.115085,1.5819416,10.223977,0.89653593,-0.18356256,0.8,,
58,10.5,7.284783,1.7958691,10.171764,-0.5221313,-0.5281207,0.8,,
58,10.6,7.4736447,1.9289933,10.028159,-1.436038,-0.87671643,0.8,,
58,10.7,7.664786,1.8645418,10.009357,-0.18800442,-1.2121929,0.8,,
58,10.8,7.83883,1.6510527,10.146279,1.3692278,-1.5071006,0.8,,
58,10.9,7.983568,1.3319548,10.351608,2.053312,-1.7398317,0.8,,
58,11,8.095277,0.9998168,10.538218,1.8660994,-1.9114114,0.8,,
58,11.1,8.177404,0.7201911,10.641771,1.0355557,-2.0218773,0.8,,
58,11.2,8.231522,0.4047371,10.711287,0.69516176,-2.0608838,0.8,,
58,11.3,8.247319,-0.05365012,10.874056,1.627703,-2.0211644,0.8,,
58,11.4,8.2148695,-0.5656705,11.076279,2.0222285,-1.908738,0.8,,
58,11.5,8.13358,-1.0534352,11.247654,1.7137527,-1.7336962,0.8,,
58,11.6,8.007675,-1.4763715,11.365809,1.1815546,-1.5078471,0.8,,
58,11.7,7.84702,-1.7637409,11.408326,0.42516676,-1.2490458,0.8,,
58,11.8,7.6645865,-1.9098506,11.378145,-0.30181906,-0.978746,0.8,,
58,11.9,7.471793,-1.9532793,11.288756,-0.8938979,-0.71663594,0.8,,
58,12,7.282178,-1.8111225,11.136343,-1.5241522,-0.47311115,0.8,,
58,12.1,7.1095753,-1.6359576,10.942817,-1.9352709,-0.24144237,0.8,,
58,12.2,6.953627,-1.501155,10.780085,-1.6273288,-0.015837485,0.8,,
58,12.3,6.806759,-1.449827,10.715596,-0.6449002,0.20154122,0.8,,
58,12.4,6.6643276,-1.3706133,10.636443,-0.79153633,0.40453935,0.8,,
58,12.5,6.524407,-1.4670498,10.432819,-2.036243,0.58518386,0.8,,
58,12.6,6.370077,-1.5807292,10.221396,-2.1142433,0.73535097,0.8,,
58,12.7,6.20239,-1.7272394,10.100622,-1.2077463,0.85458785,0.8,,
58,12.8,6.023063,-1.7818824,9.948375,-1.5224775,0.94483507,0.8,,
58,12.9,5.8531914,-1.5670577,9.717008,-2.3136744,1.0097331,0.8,,
58,13,5.7156634,-1.2330605,9.498863,-2.1814475,1.0516082,0.8,,
58,13.1,5.5979104,-1.1498007,9.403225,-0.95638573,1.0703132,0.8,,
58,13.2,5.4888597,-1.0026809,9.321301,-0.81923795,1.0681441,0.8,,
58,13.3,5.4081674,-0.6339844,9.173124,-1.4817755,1.0479234,0.8,,
58,13.4,5.365599,-0.300845,9.071031,-1.0209413,1.0091717,0.8,,
58,13.5,5.336744,-0.31340554,9.072308,0.012775082,0.95161897,0.8,,
58,13.6,5.301564,-0.3535631,8.992559,-0.79748726,0.87922245,0.8,,
58,13.7,5.275257,-0.16071303,8.811996,-1.8056278,0.79577863,0.8,,
58,13.8,5.2717237,0.02123813,8.751721,-0.6027484,0.7023397,0.8,,
59,0,-0.003031385,-0.3018076,0.30623683,3.0623753,-3.598984,0.8,,
59,0.1,-0.097879425,-1.2898477,1.2900287,9.838357,-3.5965803,0.8,,
59,0.2,-0.2469548,-1.5938611,1.594265,3.0429332,-3.594298,0.8,,
59,0.3,-0.41444862,-1.7226337,1.7228923,1.2865564,-3.59228,0.8,,
59,0.4,-0.5965323,-1.9205041,1.9206514,1.9775553,-3.5902512,0.8,,
59,0.5,-0.806188,-2.2468047,2.246887,3.261856,-3.5881157,0.8,,
59,0.6,-1.0504489,-2.590732,2.5907779,3.4376688,-3.5860991,0.8,,
59,0.7,-1.3275725,-2.9178734,2.9178987,3.2693086,-3.5843592,0.8,,
59,0.8,-1.6380607,-3.2612987,3.2613125,3.4319944,-3.5829003,0.8,,
59,0.9,-1.9834214,-3.6102784,3.6102862,3.4879503,-3.5816522,0.8,,
59,1,-2.3609262,-3.884467,3.8844724,2.7409954,-3.5805655,0.8,,
59,1.1,-2.758077,-4.044135,4.0441384,1.5964109,-3.5799303,0.8,,
59,1.2,-3.1726348,-4.2466135,4.2466154,2.024639,-3.579694,0.8,,
59,1.3,-3.6121724,-4.5155993,4.5156,2.6897707,-3.5798035,0.8,,
59,1.4,-4.0766864,-4.7365823,4.7365828,2.2097712,-3.580194,0.8,,
59,1.5,-4.5595546,-4.8992963,4.8992968,1.6270943,-3.5807443,0.8,,
59,1.6,-5.057212,-5.038504,5.038504,1.3920536,-3.5813131,0.8,,
59,1.7,-5.567375,-5.147295,5.147295,1.0879014,-3.5817747,0.8,,
59,1.8,-6.085967,-5.2116866,5.2116866,0.64391285,-3.5820496,0.8,,
59,1.9,-6.6104465,-5.2882934,5.2882934,0.7660606,-3.5820975,0.8,,
59,2,-7.147776,-5.446134,5.446134,1.5783973,-3.5818775,0.8,,
59,2.1,-7.699576,-5.5506597,5.5506597,1.0452535,-3.5813584,0.8,,
59,2.2,-8.252602,-5.498031,5.498031,-0.5262769,-3.5805414,0.8,,
59,2.3,-8.797082,-5.415322,5.415322,-0.8270652,-3.5794277,0.8,,
59,2.4,-9.282679,-4.1395116,5.414489,-0.008292446,-3.578007,0.8,,
59,2.5,-9.603233,-2.5991507,5.39645,-0.18033421,-3.576707,0.8,,
59,2.6,-9.797544,-1.3533851,5.36191,-0.34534442,-3.57674,0.8,,
59,2.7,-9.892812,-0.41743717,5.4001966,0.38292816,-3.5793858,0.8,,
59,2.8,-9.916409,0.2612448,5.525654,1.25464,-3.584977,0.8,,
59,2.9,-9.88106,0.8333638,5.628041,1.0239253,-3.592739,0.8,,
59,3,-9.785068,1.3344718,5.647174,0.19136293,-3.600711,0.8,,
59,3.1,-9.648647,1.5063053,5.78941,1.4223922,-3.6074002,0.8,,
59,3.2,-9.492281,1.5826801,6.028942,2.395342,-3.6126857,0.8,,
59,3.3,-9.326101,1.7029531,6.245812,2.168699,-3.6167881,0.8,,
59,3.4,-9.14758,1.8480796,6.447894,2.020803,-3.6195786,0.8,,
59,3.5,-8.956776,1.9688398,6.677725,2.2982736,-3.6208463,0.8,,
59,3.6,-8.753851,2.0897593,6.88361,2.0588005,-3.620523,0.8,,
59,3.7,-8.537521,2.218612,7.0169015,1.3328544,-3.6187456,0.8,,
59,3.8,-8.310402,2.289952,7.154335,1.3742658,-3.615637,0.8,,
59,3.9,-8.088577,2.1075516,7.39873,2.443885,-3.611276,0.8,,
59,4,-7.8936605,1.8380727,7.651761,2.5302498,-3.6058755,0.8,,
59,4.1,-7.7205753,1.6501722,7.823244,1.7147665,-3.5996978,0.8,,
59,4.2,-7.5652056,1.47755,7.9794946,1.5624487,-3.592925,0.8,,
59,4.3,-7.4277954,1.2801297,8.160584,1.8108522,-3.5857027,0.8,,
59,4.4,-7.3032727,1.3587472,8.390761,2.3017273,-3.5780892,0.8,,
59,4.5,-7.14622,1.7420305,8.599858,2.0909302,-3.5699232,0.8,,
59,4.6,-6.949313,2.1537642,8.730646,1.3078451,-3.561278,0.8,,
59,4.7,-6.712033,2.5328522,8.856649,1.2600123,-3.5522444,0.8,,
59,4.8,-6.4439607,2.7854793,9.080586,2.2393546,-3.5429893,0.8,,
59,4.9,-6.1539125,3.0101645,9.310261,2.296721,-3.533714,0.8,,
59,5,-5.83542,3.3277586,9.429299,1.1903819,-3.5246468,0.8,,
59,5.1,-5.4879675,3.578688,9.600439,1.7113814,-3.5159807,0.8,,
59,5.2,-5.120125,3.75596,9.832916,2.324764,-3.5079358,0.8,,
59,5.3,-4.734483,3.9550185,10.025419,1.9250295,-3.5007079,0.8,,
59,5.4,-4.3227983,4.2624316,10.065112,0.3969257,-3.4945233,0.8,,
59,5.5,-3.8775997,4.5981,10.034446,-0.30666852,-3.4895384,0.8,,
59,5.6,-3.4038012,4.8275657,10.072815,0.3836861,-3.4858668,0.8,,
59,5.7,-2.9152815,4.9245377,10.210948,1.3813359,-3.483571,0.8,,
59,5.8,-2.4200654,4.9714417,10.370572,1.5962414,-3.4826827,0.8,,
59,5.9,-1.9244148,4.8972015,10.559105,1.885325,-3.4831526,0.8,,
59,6,-1.4485066,4.6504498,10.776778,2.176729,-3.4848714,0.8,,
59,6.1,-0.9952892,4.458196,10.939791,1.6301259,-3.487688,0.8,,
59,6.2,-0.55543834,4.357421,11.011411,0.716204,-3.491303,0.8,,
59,6.3,-0.12556571,4.2374616,11.102007,0.90595865,-3.4954998,0.8,,
59,6.4,0.28951454,4.148596,11.288079,1.8607279,-3.5003195,0.8,,
59,6.5,0.7161635,4.369409,11.482654,1.9457495,-3.5052147,0.8,,
59,6.6,1.1700615,4.6880894,11.566291,0.8363655,-3.5103672,0.8,,
59,6.7,1.6580772,5.0269284,11.61927,0.5297964,-3.515373,0.8,,
59,6.8,2.1744761,5.260353,11.76898,1.4971008,-3.5199976,0.8,,
59,6.9,2.7108328,5.4555516,11.94947,1.8048949,-3.524071,0.8,,
59,7,3.2687542,5.677911,12.095811,1.463412,-3.5273619,0.8,,
59,7.1,3.8488276,5.8975377,12.238812,1.430015,-3.5297437,0.8,,
59,7.2,4.4493465,6.072504,12.358072,1.192599,-3.5310528,0.8,,
59,7.3,5.0519285,5.945441,12.451299,0.9322633,-3.5310948,0.8,,
59,7.4,5.6249576,5.5204544,12.566401,1.1510115,-3.5299187,0.8,,
59,7.5,6.142381,4.8670073,12.75801,1.9160945,-3.5276184,0.8,,
59,7.6,6.5875616,4.109988,12.969881,2.1187055,-3.524362,0.8,,
59,7.7,6.9552536,3.3161006,13.136532,1.6665142,-3.4978292,0.8,,
59,7.8,7.2405214,2.4369469,13.285581,1.4904792,-3.4097679,0.8,,
59,7.9,7.434491,1.5401936,13.446523,1.6094229,-3.2382812,0.8,,
59,8,7.5674605,1.0861868,13.546145,0.99622977,-2.9658456,0.8,,
59,8.1,7.657619,0.6338318,13.593573,0.47427166,-2.58843,0.8,,
59,8.2,7.7043567,0.18614164,13.639289,0.45715767,-2.114293,0.8,,
59,8.3,7.7065744,-0.20671718,13.716788,0.77499604,-1.5622606,0.8,,
59,8.4,7.678125,-0.36024997,13.697771,-0.1901719,-0.9627077,0.8,,
59,8.5,7.632512,-0.46675223,13.557554,-1.4021745,-0.36023915,0.8,,
59,8.6,7.580556,-0.46965036,13.411777,-1.4577731,0.20277673,0.8,,
59,8.7,7.5279675,-0.48388302,13.29526,-1.1651684,0.6986826,0.8,,
59,8.8,7.4749856,-0.45523158,13.146212,-1.4904728,1.1173786,0.8,,
59,8.9,7.4368753,-0.18567194,12.906365,-2.3984127,1.4563769,0.8,,
59,9,7.4375157,0.2205439,12.6433325,-2.6303039,1.7176517,0.8,,
59,9.1,7.4665017,0.33576238,12.476265,-1.6706045,1.8985445,0.8,,
59,9.2,7.4928074,0.22520572,12.408703,-0.67553204,1.9996554,0.8,,
59,9.3,7.511057,0.16155311,12.289344,-1.1934979,2.0240736,0.8,,
59,9.4,7.5224204,0.060465474,12.060246,-2.2909963,1.9714633,0.8,,
59,9.5,7.5202556,-0.13857628,11.88136,-1.7889264,1.850337,0.8,,
59,9.6,7.4892397,-0.513186,11.869724,-0.1164099,1.6754096,0.8,,
59,9.7,7.415385,-0.9494164,11.92636,0.56630164,1.4611104,0.8,,
59,9.8,7.3031325,-1.2603079,11.877351,-0.490151,1.2201608,0.8,,
59,9.9,7.169802,-1.4095562,11.691476,-1.8588077,0.9636816,0.8,,
59,10,7.021509,-1.5946822,11.571136,-1.2034339,0.7015262,0.8,,
59,10.1,6.8481326,-1.8545473,11.558194,-0.12946135,0.44313127,0.8,,
59,10.2,6.655639,-1.9564899,11.419561,-1.3863496,0.19879085,0.8,,
59,10.3,6.4612226,-1.9162836,11.156165,-2.6339858,-0.023318896,0.8,,
59,10.4,6.272215,-1.8488375,10.8752365,-2.8092897,-0.21704267,0.8,,
59,10.5,6.0873394,-1.821741,10.635635,-2.3960147,-0.37809142,0.8,,
59,10.6,5.905163,-1.7681785,10.401648,-2.3398821,-0.50576144,0.8,,
59,10.7,5.7407885,-1.4776862,10.109836,-2.9181156,-0.6024164,0.8,,
59,10.8,5.6196036,-0.96423525,9.793947,-3.1588736,-0.6711885,0.8,,
59,10.9,5.547285,-0.59950095,9.527265,-2.66681,-0.7123948,0.8,,
59,11,5.494571,-0.4680296,9.362931,-1.6433223,-0.7247931,0.8,,
59,11.1,5.4526653,-0.37648955,9.234614,-1.2831542,-0.71127397,0.8,,
59,11.2,5.421582,-0.24006341,9.071466,-1.6314719,-0.68446755,0.8,,
59,11.3,5.4073462,-0.06400367,8.869025,-2.024403,-0.6585737,0.8,,
59,11.4,5.4109225,0.17161897,8.767505,-1.0151956,-0.63980204,0.8,,
59,11.5,5.4450336,0.4908753,8.753128,-0.1437563,-0.6279328,0.8,,
59,11.6,5.5193944,0.9647647,8.589951,-1.6317745,-0.6239143,0.8,,
59,11.7,5.6447463,1.4507725,8.360172,-2.297783,-0.6295795,0.8,,
59,11.8,5.7997837,1.5638783,8.276203,-0.83969146,-0.6459745,0.8,,
59,11.9,5.946448,1.3628999,8.375633,0.99429065,-0.6719189,0.8,,
59,12,6.0668855,1.0833244,8.50404,1.2840644,-0.70620596,0.8,,
59,12.1,6.16171,0.84130096,8.577475,0.7343379,-0.7477781,0.8,,
59,12.2,6.233271,0.62409574,8.622301,0.4482549,-0.79462045,0.8,,
59,12.3,6.285319,0.44509596,8.63031,0.08007983,-0.8286363,0.8,,
59,12.4,6.3188477,0.23754793,8.652481,0.22170109,-0.83455515,0.8,,
59,12.5,6.3268986,-0.061690953,8.762271,1.0978901,-0.80909246,0.8,,
59,12.6,6.302905,-0.39510396,8.9082,1.459286,-0.7559973,0.8,,
59,12.7,6.248686,-0.65353835,9.0005865,0.9238559,-0.6874528,0.8,,
59,12.8,6.1752896,-0.7936669,8.964889,-0.35699484,-0.60602176,0.8,,
59,12.9,6.0924177,-0.84954834,8.897797,-0.6709248,-0.5116999,0.8,,
59,13,6.006926,-0.8744711,8.883901,-0.13896462,-0.40874708,0.8,,
59,13.1,5.9169216,-0.9321337,8.902409,0.1850755,-0.29991907,0.8,,
59,13.2,5.820574,-0.97423345,8.906243,0.038343318,-0.186659,0.8,,
59,13.3,5.727072,-0.88928497,8.78513,-1.2111423,-0.07090547,0.8,,
59,13.4,5.644347,-0.8743739,8.606479,-1.7865041,0.04416901,0.8,,
59,13.5,5.5424213,-1.1383795,8.516449,-0.9003021,0.15181926,0.8,,
59,13.6,5.4177675,-1.3072778,8.457617,-0.58832693,0.24948484,0.8,,
59,13.7,5.290163,-1.1994842,8.339697,-1.1791959,0.3373739,0.8,,
59,13.8,5.1870813,-0.89136,8.159864,-1.7983223,0.4169293,0.8,,
59,13.9,5.108927,-0.70672846,7.9822855,-1.7757925,0.48710248,0.8,,
59,14,5.0442753,-0.5811777,7.945229,-0.3705672,0.5471861,0.8,,
59,14.1,4.996757,-0.34037936,7.9459505,0.007216243,0.59860444,0.8,,
60,0,-0.002597546,-0.26726192,0.27169114,2.716917,-3.5990202,0.8,,
60,0.1,-0.07491889,-0.9318408,0.93202174,6.6035447,-3.5974898,0.8,,
60,0.2,-0.17914467,-1.0957886,1.0961925,1.6419896,-3.5959952,0.8,,
60,0.3,-0.29302287,-1.1629709,1.1632295,0.67054886,-3.5946257,0.8,,
60,0.4,-0.41876966,-1.3623531,1.3625004,1.9928823,-3.5930634,0.8,,
60,0.5,-0.5733639,-1.7001729,1.700255,3.3776176,-3.5912387,0.8,,
60,0.6,-0.76281506,-2.0331864,2.033232,3.3293712,-3.5894122,0.8,,
60,0.7,-0.98254174,-2.33015,2.3301754,2.968387,-3.5877786,0.8,,
60,0.8,-1.233449,-2.6603112,2.6603253,3.2998762,-3.5863392,0.8,,
60,0.9,-1.518409,-2.997666,2.997674,3.371511,-3.585159,0.8,,
60,1,-1.8333728,-3.2519608,3.2519662,2.5411384,-3.5842755,0.8,,
60,1.1,-2.1675878,-3.4212594,3.4212625,1.6919394,-3.583561,0.8,,
60,1.2,-2.521661,-3.654857,3.6548586,2.335618,-3.5830264,0.8,,
60,1.3,-2.902336,-3.924316,3.924317,2.6944637,-3.5828166,0.8,,
60,1.4,-3.3068278,-4.134149,4.1341496,2.0982964,-3.5828762,0.8,,
60,1.5,-3.73084,-4.3360367,4.336037,2.0188682,-3.583147,0.8,,
60,1.6,-4.177745,-4.5807962,4.5807962,2.4475749,-3.5835805,0.8,,
60,1.7,-4.6491346,-4.8152366,4.8152366,2.3443806,-3.5840611,0.8,,
60,1.8,-5.142458,-5.0301495,5.03015,2.1491203,-3.5844705,0.8,,
60,1.9,-5.6558876,-5.2047005,5.2047005,1.7455064,-3.5847092,0.8,,
60,2,-6.1814694,-5.285304,5.285304,0.80603254,-3.584706,0.8,,
60,2.1,-6.7117486,-5.314567,5.314567,0.29262772,-3.5844276,0.8,,
60,2.2,-7.2434654,-5.3138833,5.3138833,-0.006832742,-3.5838554,0.8,,
60,2.3,-7.7733865,-5.2843647,5.2843647,-0.29517177,-3.5829868,0.8,,
60,2.4,-8.244946,-3.9961584,5.2711353,-0.13226584,-3.581812,0.8,,
60,2.5,-8.553688,-2.518907,5.3162045,0.45074227,-3.5807066,0.8,,
60,2.6,-8.745586,-1.3652426,5.3737664,0.57567424,-3.5808687,0.8,,
60,2.7,-8.843783,-0.44463018,5.4273887,0.5362913,-3.583597,0.8,,
60,2.8,-8.868265,0.25791568,5.5289836,1.0160197,-3.5892544,0.8,,
60,2.9,-8.837523,0.7152927,5.7461133,2.171372,-3.5969698,0.8,,
60,3,-8.764828,1.0432749,6.000595,2.5448902,-3.6047456,0.8,,
60,3.1,-8.6518955,1.3557537,6.205058,2.0446846,-3.611426,0.8,,
60,3.2,-8.498735,1.6297435,6.400859,1.9580425,-3.6169276,0.8,,
60,3.3,-8.322498,1.8276658,6.636488,2.3563066,-3.6212826,0.8,,
60,3.4,-8.131923,1.9630303,6.865908,2.2941952,-3.6242564,0.8,,
60,3.5,-7.931597,2.046425,7.074078,2.0816684,-3.625606,0.8,,
