episode,time,delta_s,delta_v_s,v_s,acc,delta_d,difficulty
6,13.5,5.933784,0.54265803,12.34355,0.6974357,-3.5142,1
6,13.6,5.996174,0.6683281,12.471945,1.2839459,-3.5103996,1
6,13.7,6.0669856,0.7364891,12.658391,1.8644576,-3.5066595,1
6,13.8,6.1423464,0.7508957,12.852033,1.9364127,-3.5030935,1
6,13.9,6.208201,0.5956763,12.989966,1.3793335,-3.4739861,1
6,14,6.260166,0.4725212,13.046187,0.5622062,-3.387896,1
6,14.1,6.3079524,0.45730034,13.065883,0.19694898,-3.2318215,1
6,14.2,6.3600826,0.5262174,13.03194,-0.33942622,-3.0019343,1
6,14.3,6.423035,0.6374947,12.920102,-1.1183878,-2.6990838,1
6,14.4,6.490089,0.5893269,12.786122,-1.3398026,-2.3314757,1
6,14.5,6.5408864,0.3633256,12.737061,-0.49061257,-1.9125373,1
6,14.6,6.567377,0.14710568,12.675532,-0.61528665,-1.4570528,1
6,14.7,6.5804067,0.08159134,12.525202,-1.5033015,-0.9821374,1
6,14.8,6.5949855,0.16966121,12.403571,-1.2163123,-0.50398034,1
6,14.9,6.618455,0.31252334,12.280789,-1.2278141,-0.03789431,1
6,15,6.6626873,0.6003936,12.049882,-2.3090818,0.40036175,1
6,15.1,6.740454,0.97278666,11.754783,-2.9509914,0.7957967,1
6,15.2,6.8488817,1.2087882,11.590659,-1.6412334,1.1345277,1
6,15.3,6.9525485,0.95045704,11.601338,0.10679554,1.4027292,1
6,15.4,7.0284557,0.6596692,11.663488,0.6214936,1.5909488,1
6,15.5,7.075614,0.34676293,11.728927,0.6543855,1.6968081,1
6,15.6,7.088925,-0.02549215,11.825063,0.96136373,1.7229745,1
6,15.7,7.0667567,-0.37323722,11.879089,0.5402679,1.6770985,1
6,15.8,7.014193,-0.6729339,11.880647,0.015565126,1.5704529,1
6,15.9,6.931634,-0.9646807,11.90842,0.27773,1.4154894,1
6,16,6.8298388,-1.0507109,11.8934145,-0.15005082,1.2235472,1
6,16.1,6.734583,-0.901024,11.82574,-0.67674685,1.0034187,1
6,16.2,6.656155,-0.7246693,11.836281,0.10540965,0.7628729,1
6,16.3,6.595038,-0.5213485,11.88416,0.4787924,0.51017284,1
6,16.4,6.560735,-0.17453258,11.828032,-0.561286,0.2539428,1
6,16.5,6.567252,0.25052214,11.664065,-1.6396543,0.003143551,1
6,16.6,6.6016703,0.38611132,11.572974,-0.91091317,-0.23016243,1
6,16.7,6.6331606,0.25685868,11.609108,0.36133716,-0.43482634,1
6,16.8,6.647032,0.07573325,11.635439,0.2633091,-0.60428697,1
6,16.9,6.6515393,0.065234944,11.458735,-1.7670367,-0.7368829,1
6,17,6.6626515,0.17338084,11.175998,-2.8273804,-0.833252,1
6,17.1,6.6869793,0.30788192,11.002034,-1.7396283,-0.8939192,1
6,17.2,6.7237935,0.43129972,10.994901,-0.071335785,-0.9196368,1
6,17.3,6.7755213,0.6015769,11.000311,0.05410114,-0.9126101,1
6,17.4,6.8397083,0.6807868,10.850489,-1.4982245,-0.8772438,1
6,17.5,6.914108,0.76766765,10.689417,-1.6107199,-0.81856924,1
6,17.6,6.988894,0.69565976,10.684205,-0.052118972,-0.7400934,1
6,17.7,7.0491743,0.51176876,10.793921,1.0971645,-0.6458988,1
6,17.8,7.090715,0.35085645,10.889017,0.9509566,-0.5426248,1
6,17.9,7.138895,0.6181204,10.811694,-0.77323055,-0.43624398,1
6,18,7.221752,0.99649763,10.650022,-1.616718,-0.32967162,1
6,18.1,7.3360825,1.2134407,10.613756,-0.36265433,-0.22391333,1
6,18.2,7.4534965,1.097177,10.7229185,1.0916241,-0.12122325,1
6,18.3,7.5489345,0.84350634,10.862893,1.3997469,-0.027528415,1
6,18.4,7.6231623,0.68402725,10.869294,0.06401056,0.050019346,1
6,18.5,7.687034,0.6018946,10.781168,-0.8812624,0.10678461,1
6,18.6,7.739776,0.45797953,10.772531,-0.08637421,0.14293149,1
6,18.7,7.778367,0.36105177,10.834686,0.6215485,0.16168825,1
6,18.8,7.8186755,0.4530639,10.84234,0.07654225,0.16482307,1
6,18.9,7.873874,0.6400215,10.821592,-0.20748124,0.15221526,1
6,19,7.9490004,0.81155366,10.800152,-0.21440487,0.12489761,1
6,19.1,8.028987,0.7526777,10.834262,0.3411012,0.0863388,1
6,19.2,8.094852,0.5811632,10.877408,0.43146196,0.039648462,1
6,19.3,8.146455,0.4788154,10.813,-0.6440834,-0.013582048,1
6,19.4,8.197928,0.5462134,10.661236,-1.51764,-0.07254791,1
6,19.5,8.251786,0.50553733,10.632248,-0.28987882,-0.13523659,1
6,19.6,8.294454,0.36228672,10.708198,0.75949764,-0.19823432,1
6,19.7,8.323267,0.23541261,10.76748,0.5928238,-0.259352,1
6,19.8,8.34284,0.17523174,10.760147,-0.07332774,-0.31809273,1
6,19.9,8.352189,0.020480102,10.715133,-0.4501439,-0.37270528,1
6,20,8.352172,-0.001152336,10.751803,0.3667075,-0.42007297,1
6,20.1,8.356276,0.105701596,10.799027,0.47224104,-0.45820385,1
6,20.2,8.380124,0.36170644,10.764501,-0.34526822,-0.48629916,1
6,20.3,8.431788,0.63431126,10.74698,-0.17520906,-0.5039497,1
6,20.4,8.505085,0.8020494,10.850236,1.0325634,-0.5099897,1
6,20.5,8.590935,0.8950723,10.980005,1.2976947,-0.5034979,1
6,20.6,8.679894,0.8614909,11.007094,0.27089158,-0.4862606,1
6,20.7,8.758333,0.701363,11.019081,0.11986752,-0.46208104,1
6,20.8,8.813832,0.41586575,11.100857,0.81775755,-0.43339583,1
6,20.9,8.834485,0.026572986,11.26619,1.6533198,-0.40157852,1
6,21,8.815195,-0.3530186,11.446649,1.8045919,-0.36912748,1
6,21.1,8.7686405,-0.5098001,11.552267,1.0561857,-0.33810246,1
6,21.2,8.722434,-0.3938707,11.550264,-0.02002732,-0.30783635,1
6,21.3,8.696117,-0.15260902,11.508604,-0.41660357,-0.27569953,1
6,21.4,8.68658,-0.11821911,11.503978,-0.04626257,-0.23939964,1
6,21.5,8.670504,-0.17731066,11.491725,-0.12252802,-0.19882204,1
6,21.6,8.654226,-0.15241437,11.396994,-0.947314,-0.15562814,1
6,21.7,8.638238,-0.18493512,11.36124,-0.35753277,-0.11294946,1
6,21.8,8.6135645,-0.28590128,11.394448,0.33207935,-0.07328248,1
6,21.9,8.589432,-0.1335115,11.325739,-0.6870944,-0.03786066,1
6,22,8.593636,0.17558822,11.226769,-0.98969555,-0.007821367,1
6,22.1,8.623723,0.3908791,11.233418,0.06649019,0.015768781,1
6,22.2,8.671982,0.5512578,11.25285,0.19431144,0.033147853,1
6,22.3,8.73057,0.58702755,11.204208,-0.48641232,0.043480437,1
6,22.4,8.782982,0.44613767,11.21972,0.15511526,0.044680566,1
6,22.5,8.813023,0.17530063,11.323395,1.0367498,0.03589523,1
6,22.6,8.813545,-0.13574551,11.452401,1.290065,0.017488701,1
6,22.7,8.784286,-0.39128125,11.546032,0.93630874,-0.010292771,1
6,22.8,8.741082,-0.44248113,11.558794,0.12762085,-0.04592547,1
6,22.9,8.699583,-0.39009312,11.605638,0.46843576,-0.08577793,1
6,23,8.666062,-0.2709286,11.655821,0.50183344,-0.12553987,1
6,23.1,8.651336,-0.031148791,11.618672,-0.371485,-0.16169763,1
6,23.2,8.664135,0.25026527,11.555763,-0.6290918,-0.19220793,1
6,23.3,8.700043,0.41780463,11.566574,0.108108625,-0.21569364,1
6,23.4,8.740053,0.36401287,11.606552,0.39978066,-0.23104446,1
6,23.5,8.768715,0.2302188,11.6490755,0.4252343,-0.23916483,1
6,23.6,8.784112,0.086063124,11.722698,0.73622775,-0.24281749,1
6,23.7,8.784555,-0.04902146,11.787329,0.64630556,-0.24413152,1
6,23.8,8.775668,-0.11424589,11.782204,-0.051250402,-0.2436645,1
6,23.9,8.762316,-0.14889775,11.746566,-0.35637897,-0.24104412,1
6,24,8.743646,-0.2702301,11.697364,-0.49202016,-0.2353041,1
6,24.1,8.704975,-0.45824963,11.647619,-0.49744648,-0.22576913,1
6,24.2,8.657768,-0.4501567,11.5976715,-0.49947777,-0.2125856,1
6,24.3,8.62293,-0.2417074,11.511882,-0.8578975,-0.19659588,1
6,24.4,8.615691,0.059283633,11.415845,-0.96037,-0.1784624,1
6,24.5,8.634319,0.27245164,11.449063,0.33218402,-0.15827991,1
6,24.6,8.668896,0.3878402,11.545562,0.96498585,-0.1362381,1
6,24.7,8.706574,0.35919502,11.56304,0.17478009,-0.114083864,1
6,24.8,8.738716,0.2757751,11.49662,-0.6641965,-0.09483828,1
6,24.9,8.754269,0.034203913,11.534138,0.3751758,-0.08018534,1
6,25,8.739909,-0.2760822,11.620361,0.86223674,-0.07010059,1
6,25.1,8.700943,-0.4518571,11.59582,-0.24540935,-0.064851835,1
6,25.2,8.655862,-0.42889532,11.519839,-0.7598122,-0.06532131,1
6,25.3,8.617697,-0.34665716,11.55079,0.3095058,-0.07030803,1
6,25.4,8.587836,-0.25114354,11.655821,1.0503111,-0.07697952,1
6,25.5,8.570169,-0.1469026,11.71037,0.5454925,-0.08355252,1
6,25.6,8.553869,-0.17137642,11.66501,-0.45359686,-0.089660086,1
6,25.7,8.534311,-0.23016109,11.654033,-0.1097774,-0.09474309,1
6,25.8,8.504213,-0.3485712,11.702783,0.48749995,-0.0977438,1
6,25.9,8.467931,-0.3484714,11.633164,-0.6961827,-0.09848137,1
6,26,8.439498,-0.19968906,11.462737,-1.7042748,-0.098014556,1
6,26.1,8.435893,0.07164236,11.397855,-0.6488232,-0.09689725,1
6,26.2,8.451539,0.21025562,11.479123,0.8126838,-0.09442918,1
6,26.3,8.476594,0.28057128,11.587467,1.0834417,-0.09071892,1
6,26.4,8.506551,0.30608374,11.548447,-0.39020577,-0.08780435,1
6,26.5,8.535733,0.26349264,11.465817,-0.82629275,-0.08749451,1
6,26.6,8.553769,0.09374831,11.469318,0.035009455,-0.089492984,1
6,26.7,8.550734,-0.114722945,11.49722,0.27901676,-0.0926476,1
6,26.8,8.536927,-0.11651844,11.339215,-1.5800489,-0.097688176,1
6,26.9,8.537261,0.12196875,11.063481,-2.7573326,-0.10603829,1
6,27,8.565271,0.3932626,10.893251,-1.7023007,-0.11705443,1
6,27.1,8.613469,0.5589781,10.902126,0.08874896,-0.12866576,1
6,27.2,8.676035,0.720577,10.946003,0.43876672,-0.1408468,1
6,27.3,8.762494,0.9883647,10.852927,-0.93075836,-0.15582679,1
6,27.4,8.867747,1.0628394,10.767313,-0.8561428,-0.17545891,1
6,27.5,8.965993,0.89355034,10.823365,0.56052256,-0.19935404,1
6,27.6,9.045262,0.72239673,10.93105,1.0768517,-0.22620833,1
6,27.7,9.11023,0.5888566,11.000871,0.6982046,-0.25628224,1
6,27.8,9.159742,0.41355932,11.111487,1.1061678,-0.2898479,1
6,27.9,9.190722,0.19110654,11.26939,1.579019,-0.32539484,1
6,28,9.197944,-0.041095763,11.4397335,1.7034354,-0.3606827,1
6,28.1,9.17488,-0.32607117,11.516985,0.7725149,-0.39113632,1
6,28.2,9.142074,-0.2715336,11.50594,-0.11044508,-0.41557232,1
6,28.3,9.123301,-0.08604735,11.49335,-0.12590413,-0.43238744,1
6,28.4,9.123126,0.0868391,11.556828,0.6347758,-0.4376864,1
6,28.5,9.14092,0.30679056,11.616164,0.5933671,-0.4304892,1
6,28.6,9.181742,0.50730866,11.647587,0.31422675,-0.41276318,1
6,28.7,9.228105,0.4242962,11.740675,0.9308876,-0.38283494,1
6,28.8,9.254147,0.1605403,11.886826,1.461499,-0.34646177,1
6,28.9,9.252925,-0.13555987,11.993313,1.0648786,-0.3055624,1
6,29,9.229143,-0.35060978,12.011743,0.18430197,-0.2624638,1
6,29.1,9.1812,-0.65736365,12.112334,1.0058883,-0.22191389,1
6,29.2,9.097459,-0.9813221,12.258633,1.4629844,-0.18256365,1
6,29.3,8.992696,-1.0986257,12.347955,0.8932452,-0.1435572,1
6,29.4,8.89327,-0.9301128,12.318785,-0.29173172,-0.104671285,1
6,29.5,8.815065,-0.69645184,12.311813,-0.06970163,-0.06590909,1
6,29.6,8.746113,-0.7370274,12.352167,0.40351492,-0.025858968,1
6,29.7,8.66847,-0.8286821,12.403732,0.5156437,0.013860702,1
6,29.8,8.580565,-0.84655464,12.382424,-0.21307628,0.05277886,1
6,29.9,8.497984,-0.79463047,12.291869,-0.9055483,0.088504694,1
6,30,8.422034,-0.72422844,12.182893,-1.089758,0.12012388,1
6,30.1,8.362804,-0.4446679,12.059551,-1.2334037,0.147458,1
6,30.2,8.337361,-0.10328353,11.952781,-1.0676978,0.17028262,1
6,30.3,8.343012,0.15488848,11.8949375,-0.5784289,0.18734923,1
6,30.4,8.362653,0.22506778,11.836014,-0.5892285,0.1971643,1
6,30.5,8.388961,0.29622763,11.664957,-1.7105654,0.1983533,1
6,30.6,8.421674,0.33941644,11.479752,-1.8520564,0.18970814,1
6,30.7,8.451085,0.23631701,11.425332,-0.54419655,0.17065352,1
6,30.8,8.464725,0.05693179,11.442651,0.17318505,0.14157106,1
6,30.9,8.463373,-0.03251747,11.393755,-0.48896444,0.10225671,1
6,31,8.467313,0.125659,11.220742,-1.7301291,0.052873295,1
6,31.1,8.49173,0.32575604,11.144556,-0.76186305,-0.004607921,1
6,31.2,8.531105,0.43560088,11.231234,0.8667676,-0.06668597,1
6,31.3,8.577312,0.46330497,11.386923,1.5568948,-0.12987487,1
6,31.4,8.616244,0.3054511,11.550544,1.6362017,-0.19242856,1
6,31.5,8.633085,0.054439712,11.703304,1.5275973,-0.25294614,1
6,31.6,8.62592,-0.1666611,11.859316,1.5601017,-0.30852392,1
6,31.7,8.597346,-0.37735122,12.034441,1.7512434,-0.35580984,1
6,31.8,8.552284,-0.49089986,12.111788,0.7734565,-0.39192194,1
6,31.9,8.502063,-0.507119,12.090413,-0.21374606,-0.4145247,1
6,32,8.450976,-0.5145819,12.058423,-0.31990138,-0.42226765,1
6,32.1,8.393182,-0.66725665,12.044658,-0.13765007,-0.4145583,1
6,32.2,8.324519,-0.6577035,12.021892,-0.22765434,-0.3919087,1
6,32.3,8.270697,-0.4093985,11.925167,-0.96724504,-0.35602996,1
6,32.4,8.250278,-0.03749475,11.785635,-1.3953092,-0.3090444,1
6,32.5,8.262961,0.21808887,11.748038,-0.37596294,-0.2524358,1
6,32.6,8.285142,0.19334808,11.779134,0.31095117,-0.18873349,1
6,32.7,8.2982435,0.0935828,11.75469,-0.24442972,-0.12242672,1
6,32.8,8.306808,0.091958195,11.5828495,-1.7184079,-0.05912223,1
6,32.9,8.317998,0.11735856,11.365186,-2.176644,-0.003284567,1
6,33,8.325776,0.024744041,11.288776,-0.7640926,0.04344517,1
6,33.1,8.32242,-0.06622605,11.357521,0.687442,0.08047735,1
6,33.2,8.317502,-0.004862053,11.439102,0.8158064,0.10634931,1
6,33.3,8.328968,0.23384514,11.429042,-0.10059956,0.11912118,1
6,33.4,8.368359,0.49841627,11.381185,-0.47857842,0.11854098,1
6,33.5,8.420098,0.48579597,11.400513,0.19327614,0.10703058,1
6,33.6,8.457516,0.27669445,11.484615,0.841025,0.08772976,1
6,33.7,8.473788,0.092823826,11.491321,0.06705065,0.061810523,1
6,33.8,8.47868,0.021828063,11.365023,-1.2629782,0.02883019,1
6,33.9,8.478919,-0.014079063,11.228227,-1.3679619,-0.010380461,1
6,34,8.476464,-0.030716984,11.221569,-0.06658217,-0.052905697,1
6,34.1,8.475989,0.041721042,11.292324,0.70755386,-0.09650149,1
6,34.2,8.494094,0.32345363,11.2405,-0.5182421,-0.14113212,1
6,34.3,8.535739,0.45679134,11.110105,-1.303957,-0.18647982,1
6,34.4,8.581152,0.42775524,11.10329,-0.06814674,-0.2300624,1
6,34.5,8.615293,0.26168957,11.2343645,1.3107469,-0.26816085,1
6,34.6,8.629846,0.07346268,11.387062,1.5269781,-0.29993463,1
6,34.7,8.634297,0.047455974,11.376805,-0.10256892,-0.32774508,1
6,34.8,8.651642,0.31148392,11.269919,-1.0688641,-0.35253924,1
6,34.9,8.696736,0.54119575,11.276007,0.06087908,-0.3718921,1
6,35,8.756296,0.60587156,11.412529,1.3652171,-0.38246852,1
6,35.1,8.808613,0.4324486,11.598853,1.8632089,-0.38300556,1
6,35.2,8.83834,0.19856004,11.73594,1.3708693,-0.37627417,1
6,35.3,8.848588,0.034849938,11.761928,0.25989905,-0.36581108,1
6,35.4,8.8451605,-0.08760804,11.731623,-0.30303696,-0.35159954,1
6,35.5,8.829182,-0.2324508,11.718583,-0.13040872,-0.33225772,1
6,35.6,8.793852,-0.45535904,11.807856,0.8927211,-0.30729917,1
6,35.7,8.739828,-0.5687399,11.912236,1.0437943,-0.27758157,1
6,35.8,8.689918,-0.42077982,11.89239,-0.19847704,-0.24452576,1
6,35.9,8.660748,-0.19091082,11.860168,-0.32223153,-0.20906506,1
6,36,8.652952,0.006389588,11.893208,0.3303832,-0.17074901,1
6,36.1,8.66142,0.12265034,11.975645,0.8243647,-0.12903176,1
6,36.2,8.671414,0.07375943,12.037042,0.6139555,-0.08570414,1
6,36.3,8.675461,0.019975245,12.03078,-0.06262369,-0.044084538,1
6,36.4,8.6743145,-0.034301233,12.04835,0.17570524,-0.006615276,1
6,36.5,8.667452,-0.10181666,12.079144,0.30792838,0.025263153,1
6,36.6,8.653463,-0.15323666,12.093657,0.14512992,0.050676316,1
6,36.7,8.641467,-0.07019614,11.97336,-1.2029612,0.06866746,1
6,36.8,8.640856,-0.016089747,11.774099,-1.9926149,0.07893909,1
6,36.9,8.629641,-0.2092602,11.698005,-0.76093996,0.082127675,1
6,37,8.593426,-0.48322022,11.769512,0.7150773,0.07918453,1
6,37.1,8.535554,-0.60825044,11.85572,0.86207235,0.06973677,1
6,37.2,8.48253,-0.44131193,11.822803,-0.3291666,0.052394122,1
6,37.3,8.452792,-0.18241377,11.790378,-0.3242419,0.027858818,1
6,37.4,8.447493,0.06569797,11.815444,0.25066018,-0.000570667,1
6,37.5,8.468817,0.3179759,11.804548,-0.10895005,-0.029334983,1
6,37.6,8.504122,0.34744394,11.793929,-0.10619071,-0.056382254,1
6,37.7,8.532894,0.23299174,11.787988,-0.059419766,-0.081149735,1
6,37.8,8.546815,0.054813202,11.79246,0.044734307,-0.10359456,1
6,37.9,8.539917,-0.14421245,11.798606,0.061455503,-0.12451535,1
6,38,8.516815,-0.2998909,11.754457,-0.44149378,-0.14480144,1
6,38.1,8.475828,-0.49774086,11.782569,0.28112122,-0.1642631,1
6,38.2,8.419686,-0.5911702,11.856305,0.7373536,-0.18178904,1
6,38.3,8.365284,-0.46688828,11.879344,0.23038854,-0.19600302,1
6,38.4,8.335721,-0.14596799,11.794641,-0.84703034,-0.20592946,1
6,38.5,8.321821,-0.14433305,11.77423,-0.20410562,-0.20995352,1
6,38.6,8.304628,-0.17873752,11.778932,0.047008548,-0.20650429,1
6,38.7,8.290079,-0.10897026,11.680246,-0.9868474,-0.1955417,1
6,38.8,8.28681,0.021225031,11.522751,-1.5749624,-0.17934522,1
6,38.9,8.295599,0.1261051,11.390758,-1.3199289,-0.15997902,1
6,39,8.317237,0.29458797,11.412676,0.21917802,-0.13818702,1
6,39.1,8.352726,0.4088574,11.498706,0.8602995,-0.11550068,1
6,39.2,8.398982,0.5175071,11.410377,-0.8832966,-0.09504192,1
6,39.3,8.458927,0.65505594,11.187967,-2.2240872,-0.07960241,1
6,39.4,8.526864,0.6574164,11.061805,-1.2616321,-0.0697606,1
6,39.5,8.582952,0.4603278,11.121048,0.59243757,-0.06461698,1
6,39.6,8.612963,0.16825536,11.271089,1.5003995,-0.06534597,1
6,39.7,8.614387,-0.07775571,11.398748,1.2765989,-0.0744725,1
6,39.8,8.603874,-0.09217084,11.4177265,0.18978205,-0.09315905,1
6,39.9,8.604112,0.07186241,11.396462,-0.21264394,-0.119001366,1
6,40,8.619247,0.18945462,11.492551,0.96088874,-0.14733686,1
6,40.1,8.642045,0.25249738,11.62903,1.3647919,-0.17396164,1
6,40.2,8.666563,0.22328602,11.6803665,0.5133635,-0.19663243,1
6,40.3,8.682754,0.10278421,11.718215,0.3784831,-0.2151826,1
6,40.4,8.684598,-0.050333843,11.74976,0.31545326,-0.22921231,1
6,40.5,8.675635,-0.11206934,11.76648,0.16720267,-0.23777674,1
6,40.6,8.662002,-0.1644002,11.798044,0.3156334,-0.24107698,1
6,40.7,8.643254,-0.19385813,11.80662,0.08575721,-0.23959474,1
6,40.8,8.626668,-0.12480376,11.71662,-0.8999889,-0.23339202,1
6,40.9,8.621493,0.000951246,11.569847,-1.4677356,-0.22257598,1
6,41,8.615893,-0.15069556,11.555111,-0.14736243,-0.20750213,1
6,41.1,8.595441,-0.21457142,11.639279,0.84168243,-0.18870716,1
6,41.2,8.578745,-0.11459405,11.717239,0.779606,-0.16776498,1
6,41.3,8.574086,-0.02163925,11.823563,1.0632308,-0.14743036,1
6,41.4,8.566866,-0.12692851,11.939747,1.1618421,-0.12869155,1
6,41.5,8.548146,-0.22320372,11.92292,-0.16826789,-0.110583566,1
6,41.6,8.522776,-0.28456458,11.822963,-0.9995741,-0.09248108,1
6,41.7,8.487522,-0.41821113,11.807338,-0.15625276,-0.07443376,1
6,41.8,8.438014,-0.5446613,11.927403,1.2006557,-0.05626928,1
6,41.9,8.382505,-0.5301338,12.071209,1.4380565,-0.038520433,1
6,42,8.344086,-0.22249864,12.008766,-0.6244237,-0.022614522,1
6,42.1,8.34738,0.22253792,11.797098,-2.1166794,-0.008930175,1
6,42.2,8.3809395,0.3709175,11.670759,-1.2633914,0.003574595,1
6,42.3,8.41071,0.20730335,11.72394,0.53181064,0.015952226,1
6,42.4,8.416042,-0.058535926,11.827743,1.0380259,0.02701314,1
6,42.5,8.402476,-0.17961879,11.766824,-0.60919374,0.032625806,1
6,42.6,8.380655,-0.25727186,11.655392,-1.1143209,0.029608862,1
6,42.7,8.352159,-0.31787327,11.675663,0.20271438,0.019054068,1
6,42.8,8.312587,-0.4691568,11.806927,1.3126382,0.004416296,1
6,42.9,8.256811,-0.6112025,11.928889,1.2196257,-0.012482923,1
6,43,8.195726,-0.58590645,11.883349,-0.4553935,-0.03124975,1
6,43.1,8.143944,-0.46595052,11.743645,-1.3970493,-0.05042162,1
6,43.2,8.083805,-0.7573997,11.713426,-0.30219334,-0.06716165,1
6,43.3,7.9986796,-0.88652396,11.796185,0.8275869,-0.07927074,1
6,43.4,7.9147663,-0.75731146,11.8419,0.45715648,-0.08693308,1
6,43.5,7.8585987,-0.38523462,11.751316,-0.90583557,-0.091583066,1
6,43.6,7.844318,0.044458646,11.655476,-0.9584112,-0.09308862,1
6,43.7,7.868314,0.389823,11.669645,0.14169815,-0.08989718,1
6,43.8,7.9241977,0.6877497,11.680734,0.11088454,-0.08094424,1
6,43.9,8.002412,0.8364135,11.562302,-1.1843221,-0.0675927,1
6,44,8.087439,0.8395946,11.395594,-1.6670704,-0.053260382,1
6,44.1,8.160946,0.6200214,11.367313,-0.28280267,-0.040806804,1
6,44.2,8.202741,0.25849965,11.445393,0.7807913,-0.032536183,1
6,44.3,8.209738,-0.049539555,11.457876,0.12483648,-0.031878553,1
6,44.4,8.194574,-0.20824982,11.356014,-1.0186148,-0.041025702,1
6,44.5,8.169357,-0.26489764,11.344385,-0.11628576,-0.05915415,1
6,44.6,8.146273,-0.17831512,11.415252,0.7086604,-0.08231994,1
6,44.7,8.133476,-0.11496188,11.423276,0.0802454,-0.106601246,1
6,44.8,8.12793,-0.008982563,11.302174,-1.2110277,-0.12993631,1
6,44.9,8.132307,0.058767304,11.219278,-0.82895595,-0.15077783,1
6,45,8.137223,0.032883637,11.229964,0.106850676,-0.16715008,1
6,45.1,8.141962,0.06307033,11.183475,-0.46490327,-0.17848538,1
6,45.2,8.159366,0.3296922,11.085077,-0.98397046,-0.18645352,1
6,45.3,8.208644,0.62075084,11.111307,0.26229966,-0.19260883,1
6,45.4,8.279547,0.7979109,11.20788,0.96572495,-0.19670671,1
6,45.5,8.364827,0.9051051,11.148376,-0.5950312,-0.19853398,1
6,45.6,8.460365,0.9900379,10.970756,-1.7762088,-0.19996142,1
6,45.7,8.556688,0.9124689,10.900394,-0.70361716,-0.20234391,1
6,45.8,8.634125,0.64316106,11.000875,1.0048164,-0.20589225,1
6,45.9,8.680299,0.3256632,11.142271,1.4139677,-0.2122847,1
6,46,8.704634,0.1726923,11.134242,-0.080288984,-0.2237551,1
6,46.1,8.722709,0.14552543,11.0589075,-0.7533388,-0.23994058,1
6,46.2,8.737926,0.12555073,11.097959,0.3905124,-0.2588025,1
6,46.3,8.755203,0.20180681,11.220986,1.2302859,-0.27564958,1
6,46.4,8.782529,0.33855134,11.352561,1.315749,-0.28978533,1
6,46.5,8.8237505,0.44381854,11.498736,1.4617525,-0.30392864,1
6,46.6,8.85968,0.28254125,11.696719,1.9798353,-0.3132466,1
6,46.7,8.871326,0.0162598,11.8682,1.7148114,-0.31657448,1
6,46.8,8.85642,-0.24058987,11.9775505,1.0934479,-0.3169509,1
6,46.9,8.81804,-0.4576136,12.028863,0.5130666,-0.31122133,1
6,47,8.761781,-0.59361064,12.0239525,-0.049106188,-0.30061197,1
6,47.1,8.70301,-0.5228395,11.959291,-0.6464821,-0.2847361,1
6,47.2,8.66493,-0.23455894,11.843273,-1.1601347,-0.26111913,1
6,47.3,8.661428,0.08387341,11.73712,-1.0617963,-0.23210204,1
6,47.4,8.674874,0.13819833,11.679843,-0.57293046,-0.19863121,1
6,47.5,8.693021,0.18004718,11.635529,-0.44339085,-0.1607705,1
6,47.6,8.716096,0.27379733,11.540841,-0.9471394,-0.12368966,1
6,47.7,8.752596,0.4374496,11.377125,-1.6373371,-0.09124509,1
6,47.8,8.802509,0.5448112,11.287582,-0.8952803,-0.06570187,1
6,47.9,8.861843,0.5983941,11.321793,0.34248504,-0.04834979,1
6,48,8.91857,0.5566691,11.317601,-0.04158835,-0.040439773,1
6,48.1,8.976803,0.600077,11.175077,-1.4250689,-0.043610383,1
6,48.2,9.035667,0.54824644,11.108964,-0.6610355,-0.059891216,1
6,48.3,9.0793915,0.32255852,11.2106905,1.0171474,-0.08691097,1
6,48.4,9.096246,0.05928019,11.371884,1.6116463,-0.122543484,1
6,48.5,9.09451,-0.06408065,11.516033,1.4411517,-0.16617878,1
6,48.6,9.086651,-0.09345933,11.702862,1.867935,-0.21696627,1
6,48.7,9.076563,-0.11084192,11.902151,1.9925478,-0.2715292,1
6,48.8,9.0633545,-0.14467299,11.961862,0.59675336,-0.32340702,1
6,48.9,9.047959,-0.16426478,11.912424,-0.49507186,-0.36731935,1
6,49,9.0246,-0.30978677,11.953002,0.40531725,-0.40011054,1
6,49.1,8.978681,-0.5871809,12.112976,1.5992974,-0.42005092,1
6,49.2,8.902503,-0.8548343,12.285758,1.7276369,-0.42614076,1
6,49.3,8.814962,-0.81366074,12.273014,-0.12745263,-0.42160875,1
6,49.4,8.748381,-0.5149244,12.138938,-1.3406746,-0.40736985,1
6,49.5,8.712495,-0.24699162,12.104587,-0.34335837,-0.38206285,1
6,49.6,8.696866,-0.103264324,12.179759,0.7519197,-0.34511563,1
6,49.7,8.687438,-0.095772095,12.21501,0.35271233,-0.29760885,1
6,49.8,8.678292,-0.08632008,12.183993,-0.3100066,-0.24357724,1
6,49.9,8.668018,-0.15065661,12.254042,0.70047873,-0.1872737,1
